[SYSTEM 2024-06-07 01:58 | 3068 | smartTrade] smartTradeBackend started!
[RESPONSE 2024-06-07 18:43 | 5562 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.UsuarioFachada$1Response@6de13161,[]>
[REQUEST 2024-06-07 18:43 | 8696 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 18:43 | 8696 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@c050ff7, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@2a627831, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@fbe1863, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@48ab193e, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@6cf5cd6b],[]>
[REQUEST 2024-06-07 18:44 | 8967 | smartTrade] GET /comprador/pedidos/nickname=baire2
[RESPONSE 2024-06-07 18:44 | 8967 | smartTrade] <200 OK OK,[com.smartTrade.backend.Models.Pedido@6db68ac3, com.smartTrade.backend.Models.Pedido@13e08a9a],[]>
[REQUEST 2024-06-07 18:46 | 6865 | smartTrade] GET /user/identifier=baire2&password=RayosYCentellas
[RESPONSE 2024-06-07 18:46 | 6865 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.UsuarioFachada$1Response@758fa031,[]>
[REQUEST 2024-06-07 18:46 | 8198 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 18:46 | 8198 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@7b069ce8, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@8a118a1, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@5b0269b9, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@4433cd3f, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@b1de88d],[]>
[REQUEST 2024-06-07 18:46 | 9457 | smartTrade] GET /comprador/carrito-compra/identifier=baire2
[RESPONSE 2024-06-07 18:46 | 9457 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.CarritoCompraFachada$1Carrito@741be76a,[]>
[REQUEST 2024-06-07 18:46 | 1634 | smartTrade] GET /comprador/pedidos/nickname=baire2
[RESPONSE 2024-06-07 18:46 | 1634 | smartTrade] <200 OK OK,[com.smartTrade.backend.Models.Pedido@d2b590a],[]>
[REQUEST 2024-06-07 18:46 | 6148 | smartTrade] GET /pedido/21/productosnull
[RESPONSE 2024-06-07 18:46 | 6148 | smartTrade] <200 OK OK,[com.smartTrade.backend.Models.Moda@40e9fb5f, com.smartTrade.backend.Models.Moda@3ea7691e],[]>
[REQUEST 2024-06-07 18:46 | 9538 | smartTrade] GET /producto/name=Bolso%20de%20Playa&image=true&oldMode=true
[RESPONSE 2024-06-07 18:46 | 9538 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@347c6fb2,[]>
[REQUEST 2024-06-07 18:46 | 7782 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 18:46 | 7782 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@7ffb08a7,[]>
[REQUEST 2024-06-07 18:47 | 9109 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 18:47 | 9109 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@652f1c03, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@6763644, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@4fdfec35, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@35deced2, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@288c136e],[]>
[REQUEST 2024-06-07 18:47 | 6711 | smartTrade] GET /comprador/lista-deseos/identifier=baire2
[RESPONSE 2024-06-07 18:47 | 6711 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@74651a30,[]>
[REQUEST 2024-06-07 18:47 | 7159 | smartTrade] GET /producto/valoracion/productName=Bolso%20de%20Playa
[RESPONSE 2024-06-07 18:47 | 7159 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 18:47 | 579 | smartTrade] GET /producto/name=&image=false&oldMode=false
[RESPONSE 2024-06-07 18:47 | 579 | smartTrade] <404 NOT_FOUND Not Found,Producto no encontrado,[]>
[REQUEST 2024-06-07 18:47 | 4334 | smartTrade] GET /producto/name=Bolso%20de%20Playa&image=true&oldMode=true
[RESPONSE 2024-06-07 18:47 | 4334 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@4c458bf4,[]>
[REQUEST 2024-06-07 18:47 | 7407 | smartTrade] GET /producto/name=&image=false&oldMode=false
[RESPONSE 2024-06-07 18:47 | 7407 | smartTrade] <404 NOT_FOUND Not Found,Producto no encontrado,[]>
[REQUEST 2024-06-07 18:47 | 6133 | smartTrade] GET /producto/valoracion/productName=Bolso%20muy%20Cl%C3%A1sico
[RESPONSE 2024-06-07 18:47 | 6133 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 18:47 | 5049 | smartTrade] GET /comprador/lista-deseos/identifier=baire2
[RESPONSE 2024-06-07 18:47 | 5049 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@3f839e55,[]>
[REQUEST 2024-06-07 18:47 | 5685 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 18:47 | 5685 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@356985e,[]>
[REQUEST 2024-06-07 18:48 | 5516 | smartTrade] GET /user/identifier=baire3&password=RayosYCentellas
[RESPONSE 2024-06-07 18:48 | 5516 | smartTrade] <404 NOT_FOUND Not Found,Usuario no encontrado,[]>
[REQUEST 2024-06-07 18:48 | 2331 | smartTrade] GET /user/identifier=baire3&password=RayosYCentellas
[RESPONSE 2024-06-07 18:48 | 2331 | smartTrade] <404 NOT_FOUND Not Found,Usuario no encontrado,[]>
[REQUEST 2024-06-07 18:48 | 3663 | smartTrade] GET /user/identifier=baire2&password=RayosYCentellaa
[RESPONSE 2024-06-07 18:48 | 3663 | smartTrade] <401 UNAUTHORIZED Unauthorized,Contraseña incorrecta,[]>
[REQUEST 2024-06-07 18:48 | 6750 | smartTrade] GET /user/identifier=baire2&password=RayosYCentellas
[RESPONSE 2024-06-07 18:48 | 6750 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.UsuarioFachada$1Response@7848445f,[]>
[REQUEST 2024-06-07 18:48 | 6490 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 18:48 | 6490 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@3351ce58, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@1ab0e4c1, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@299c6d7b, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@6badccdb, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@5633fcf8],[]>
[REQUEST 2024-06-07 18:48 | 7554 | smartTrade] GET /comprador/pedidos/nickname=baire2
[RESPONSE 2024-06-07 18:48 | 7554 | smartTrade] <200 OK OK,[com.smartTrade.backend.Models.Pedido@5ba6e8ab],[]>
[REQUEST 2024-06-07 18:48 | 2278 | smartTrade] GET /pedido/21/productosnull
[RESPONSE 2024-06-07 18:48 | 2278 | smartTrade] <200 OK OK,[com.smartTrade.backend.Models.Moda@60298ade, com.smartTrade.backend.Models.Moda@7f4fa653],[]>
[REQUEST 2024-06-07 18:48 | 6238 | smartTrade] GET /producto/name=Bolso%20de%20Playa&image=true&oldMode=true
[RESPONSE 2024-06-07 18:48 | 6238 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@72c2c68f,[]>
[REQUEST 2024-06-07 18:48 | 4756 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 18:48 | 4756 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@3c6e201f,[]>
[REQUEST 2024-06-07 18:49 | 5351 | smartTrade] GET /paisesnull
[RESPONSE 2024-06-07 18:49 | 5351 | smartTrade] <200 OK OK,[Afghanistan 🇦🇫, Albania 🇦🇱, Algeria 🇩🇿, American Samoa 🇦🇸, Andorra 🇦🇩, Angola 🇦🇴, Anguilla 🇦🇮, Antarctica 🇦🇶, Antigua & Barbuda 🇦🇬, Argentina 🇦🇷, Armenia 🇦🇲, Aruba 🇦🇼, Australia 🇦🇺, Austria 🇦🇹, Azerbaijan 🇦🇿, Bahamas 🇧🇸, Bahrain 🇧🇭, Bangladesh 🇧🇩, Barbados 🇧🇧, Belarus 🇧🇾, Belgium 🇧🇪, Belize 🇧🇿, Benin 🇧🇯, Bermuda 🇧🇲, Bhutan 🇧🇹, Bolivia 🇧🇴, Bosnia & Herzegovina 🇧🇦, Botswana 🇧🇼, Brazil 🇧🇷, British Indian Ocean Territory 🇮🇴, British Virgin Islands 🇻🇬, Brunei 🇧🇳, Bulgaria 🇧🇬, Burkina Faso 🇧🇫, Burundi 🇧🇮, Cambodia 🇰🇭, Cameroon 🇨🇲, Canada 🇨🇦, Cape Verde 🇨🇻, Caribbean Netherlands 🇧🇶, Cayman Islands 🇰🇾, Central African Republic 🇨🇫, Chad 🇹🇩, Chile 🇨🇱, China 🇨🇳, Christmas Island 🇨🇽, Cocos (Keeling) Islands 🇨🇨, Colombia 🇨🇴, Comoros 🇰🇲, Congo - Brazzaville 🇨🇬, Congo - Kinshasa 🇨🇩, Cook Islands 🇨🇰, Costa Rica 🇨🇷, Croatia 🇭🇷, Cuba 🇨🇺, Curaçao 🇨🇼, Cyprus 🇨🇾, Czechia 🇨🇿, Denmark 🇩🇰, Djibouti 🇩🇯, Dominica 🇩🇲, Dominican Republic 🇩🇴, Ecuador 🇪🇨, Egypt 🇪🇬, El Salvador 🇸🇻, Equatorial Guinea 🇬🇶, Eritrea 🇪🇷, Estonia 🇪🇪, Eswatini 🇸🇿, Ethiopia 🇪🇹, Falkland Islands 🇫🇰, Faroe Islands 🇫🇴, Fiji 🇫🇯, Finland 🇫🇮, France 🇫🇷, French Guiana 🇬🇫, French Polynesia 🇵🇫, French Southern Territories 🇹🇫, Gabon 🇬🇦, Gambia 🇬🇲, Georgia 🇬🇪, Germany 🇩🇪, Ghana 🇬🇭, Gibraltar 🇬🇮, Greece 🇬🇷, Greenland 🇬🇱, Grenada 🇬🇩, Guadeloupe 🇬🇵, Guam 🇬🇺, Guatemala 🇬🇹, Guernsey 🇬🇬, Guinea 🇬🇳, Guinea-Bissau 🇬🇼, Guyana 🇬🇾, Haiti 🇭🇹, Honduras 🇭🇳, Hong Kong SAR China 🇭🇰, Hungary 🇭🇺, Iceland 🇮🇸, India 🇮🇳, Indonesia 🇮🇩, Iran 🇮🇷, Iraq 🇮🇶, Ireland 🇮🇪, Isle of Man 🇮🇲, Israel 🇮🇱, Italy 🇮🇹, Jamaica 🇯🇲, Japan 🇯🇵, Jersey 🇯🇪, Jordan 🇯🇴, Kazakhstan 🇰🇿, Kenya 🇰🇪, Kiribati 🇰🇮, Kuwait 🇰🇼, Kyrgyzstan 🇰🇬, Laos 🇱🇦, Latvia 🇱🇻, Lebanon 🇱🇧, Lesotho 🇱🇸, Liberia 🇱🇷, Libya 🇱🇾, Liechtenstein 🇱🇮, Lithuania 🇱🇹, Luxembourg 🇱🇺, Macao SAR China 🇲🇴, Madagascar 🇲🇬, Malawi 🇲🇼, Malaysia 🇲🇾, Maldives 🇲🇻, Mali 🇲🇱, Malta 🇲🇹, Marshall Islands 🇲🇭, Martinique 🇲🇶, Mauritania 🇲🇷, Mauritius 🇲🇺, Mayotte 🇾🇹, Mexico 🇲🇽, Micronesia 🇫🇲, Moldova 🇲🇩, Monaco 🇲🇨, Mongolia 🇲🇳, Montenegro 🇲🇪, Montserrat 🇲🇸, Morocco 🇲🇦, Mozambique 🇲🇿, Myanmar (Burma) 🇲🇲, Namibia 🇳🇦, Nauru 🇳🇷, Nepal 🇳🇵, Netherlands 🇳🇱, New Caledonia 🇳🇨, New Zealand 🇳🇿, Nicaragua 🇳🇮, Niger 🇳🇪, Nigeria 🇳🇬, Niue 🇳🇺, Norfolk Island 🇳🇫, North Korea 🇰🇵, North Macedonia 🇲🇰, Northern Mariana Islands 🇲🇵, Norway 🇳🇴, Oman 🇴🇲, Pakistan 🇵🇰, Palau 🇵🇼, Palestinian Territories 🇵🇸, Panama 🇵🇦, Papua New Guinea 🇵🇬, Paraguay 🇵🇾, Peru 🇵🇪, Philippines 🇵🇭, Pitcairn Islands 🇵🇳, Poland 🇵🇱, Portugal 🇵🇹, Puerto Rico 🇵🇷, Qatar 🇶🇦, Romania 🇷🇴, Russia 🇷🇺, Rwanda 🇷🇼, Réunion 🇷🇪, Samoa 🇼🇸, San Marino 🇸🇲, Saudi Arabia 🇸🇦, Senegal 🇸🇳, Serbia 🇷🇸, Seychelles 🇸🇨, Sierra Leone 🇸🇱, Singapore 🇸🇬, Sint Maarten 🇸🇽, Slovakia 🇸🇰, Slovenia 🇸🇮, Solomon Islands 🇸🇧, Somalia 🇸🇴, South Africa 🇿🇦, South Georgia & South Sandwich Islands 🇬🇸, South Korea 🇰🇷, South Sudan 🇸🇸, Spain 🇪🇸, Sri Lanka 🇱🇰, St. Barthélemy 🇧🇱, St. Helena 🇸🇭, St. Kitts & Nevis 🇰🇳, St. Lucia 🇱🇨, St. Martin 🇲🇫, St. Pierre & Miquelon 🇵🇲, St. Vincent & Grenadines 🇻🇨, Sudan 🇸🇩, Suriname 🇸🇷, Svalbard & Jan Mayen 🇸🇯, Sweden 🇸🇪, Switzerland 🇨🇭, Syria 🇸🇾, São Tomé & Príncipe 🇸🇹, Taiwan 🇹🇼, Tajikistan 🇹🇯, Tanzania 🇹🇿, Thailand 🇹🇭, Timor-Leste 🇹🇱, Togo 🇹🇬, Tokelau 🇹🇰, Tonga 🇹🇴, Trinidad & Tobago 🇹🇹, Tunisia 🇹🇳, Turkey 🇹🇷, Turkmenistan 🇹🇲, Turks & Caicos Islands 🇹🇨, Tuvalu 🇹🇻, U.S. Virgin Islands 🇻🇮, Uganda 🇺🇬, Ukraine 🇺🇦, United Arab Emirates 🇦🇪, United Kingdom 🇬🇧, United States 🇺🇸, Uruguay 🇺🇾, Uzbekistan 🇺🇿, Vanuatu 🇻🇺, Vatican City 🇻🇦, Venezuela 🇻🇪, Vietnam 🇻🇳, Wallis & Futuna 🇼🇫, Western Sahara 🇪🇭, Yemen 🇾🇪, Zambia 🇿🇲, Zimbabwe 🇿🇼, Åland Islands 🇦🇽],[]>
[REQUEST 2024-06-07 18:50 | 5642 | smartTrade] GET /user/identifier=NICKNAME&password=PASSWORD
[RESPONSE 2024-06-07 18:50 | 5642 | smartTrade] <404 NOT_FOUND Not Found,Usuario no encontrado,[]>
[REQUEST 2024-06-07 18:50 | 8198 | smartTrade] GET /paisesnull
[RESPONSE 2024-06-07 18:50 | 8198 | smartTrade] <200 OK OK,[Afghanistan 🇦🇫, Albania 🇦🇱, Algeria 🇩🇿, American Samoa 🇦🇸, Andorra 🇦🇩, Angola 🇦🇴, Anguilla 🇦🇮, Antarctica 🇦🇶, Antigua & Barbuda 🇦🇬, Argentina 🇦🇷, Armenia 🇦🇲, Aruba 🇦🇼, Australia 🇦🇺, Austria 🇦🇹, Azerbaijan 🇦🇿, Bahamas 🇧🇸, Bahrain 🇧🇭, Bangladesh 🇧🇩, Barbados 🇧🇧, Belarus 🇧🇾, Belgium 🇧🇪, Belize 🇧🇿, Benin 🇧🇯, Bermuda 🇧🇲, Bhutan 🇧🇹, Bolivia 🇧🇴, Bosnia & Herzegovina 🇧🇦, Botswana 🇧🇼, Brazil 🇧🇷, British Indian Ocean Territory 🇮🇴, British Virgin Islands 🇻🇬, Brunei 🇧🇳, Bulgaria 🇧🇬, Burkina Faso 🇧🇫, Burundi 🇧🇮, Cambodia 🇰🇭, Cameroon 🇨🇲, Canada 🇨🇦, Cape Verde 🇨🇻, Caribbean Netherlands 🇧🇶, Cayman Islands 🇰🇾, Central African Republic 🇨🇫, Chad 🇹🇩, Chile 🇨🇱, China 🇨🇳, Christmas Island 🇨🇽, Cocos (Keeling) Islands 🇨🇨, Colombia 🇨🇴, Comoros 🇰🇲, Congo - Brazzaville 🇨🇬, Congo - Kinshasa 🇨🇩, Cook Islands 🇨🇰, Costa Rica 🇨🇷, Croatia 🇭🇷, Cuba 🇨🇺, Curaçao 🇨🇼, Cyprus 🇨🇾, Czechia 🇨🇿, Denmark 🇩🇰, Djibouti 🇩🇯, Dominica 🇩🇲, Dominican Republic 🇩🇴, Ecuador 🇪🇨, Egypt 🇪🇬, El Salvador 🇸🇻, Equatorial Guinea 🇬🇶, Eritrea 🇪🇷, Estonia 🇪🇪, Eswatini 🇸🇿, Ethiopia 🇪🇹, Falkland Islands 🇫🇰, Faroe Islands 🇫🇴, Fiji 🇫🇯, Finland 🇫🇮, France 🇫🇷, French Guiana 🇬🇫, French Polynesia 🇵🇫, French Southern Territories 🇹🇫, Gabon 🇬🇦, Gambia 🇬🇲, Georgia 🇬🇪, Germany 🇩🇪, Ghana 🇬🇭, Gibraltar 🇬🇮, Greece 🇬🇷, Greenland 🇬🇱, Grenada 🇬🇩, Guadeloupe 🇬🇵, Guam 🇬🇺, Guatemala 🇬🇹, Guernsey 🇬🇬, Guinea 🇬🇳, Guinea-Bissau 🇬🇼, Guyana 🇬🇾, Haiti 🇭🇹, Honduras 🇭🇳, Hong Kong SAR China 🇭🇰, Hungary 🇭🇺, Iceland 🇮🇸, India 🇮🇳, Indonesia 🇮🇩, Iran 🇮🇷, Iraq 🇮🇶, Ireland 🇮🇪, Isle of Man 🇮🇲, Israel 🇮🇱, Italy 🇮🇹, Jamaica 🇯🇲, Japan 🇯🇵, Jersey 🇯🇪, Jordan 🇯🇴, Kazakhstan 🇰🇿, Kenya 🇰🇪, Kiribati 🇰🇮, Kuwait 🇰🇼, Kyrgyzstan 🇰🇬, Laos 🇱🇦, Latvia 🇱🇻, Lebanon 🇱🇧, Lesotho 🇱🇸, Liberia 🇱🇷, Libya 🇱🇾, Liechtenstein 🇱🇮, Lithuania 🇱🇹, Luxembourg 🇱🇺, Macao SAR China 🇲🇴, Madagascar 🇲🇬, Malawi 🇲🇼, Malaysia 🇲🇾, Maldives 🇲🇻, Mali 🇲🇱, Malta 🇲🇹, Marshall Islands 🇲🇭, Martinique 🇲🇶, Mauritania 🇲🇷, Mauritius 🇲🇺, Mayotte 🇾🇹, Mexico 🇲🇽, Micronesia 🇫🇲, Moldova 🇲🇩, Monaco 🇲🇨, Mongolia 🇲🇳, Montenegro 🇲🇪, Montserrat 🇲🇸, Morocco 🇲🇦, Mozambique 🇲🇿, Myanmar (Burma) 🇲🇲, Namibia 🇳🇦, Nauru 🇳🇷, Nepal 🇳🇵, Netherlands 🇳🇱, New Caledonia 🇳🇨, New Zealand 🇳🇿, Nicaragua 🇳🇮, Niger 🇳🇪, Nigeria 🇳🇬, Niue 🇳🇺, Norfolk Island 🇳🇫, North Korea 🇰🇵, North Macedonia 🇲🇰, Northern Mariana Islands 🇲🇵, Norway 🇳🇴, Oman 🇴🇲, Pakistan 🇵🇰, Palau 🇵🇼, Palestinian Territories 🇵🇸, Panama 🇵🇦, Papua New Guinea 🇵🇬, Paraguay 🇵🇾, Peru 🇵🇪, Philippines 🇵🇭, Pitcairn Islands 🇵🇳, Poland 🇵🇱, Portugal 🇵🇹, Puerto Rico 🇵🇷, Qatar 🇶🇦, Romania 🇷🇴, Russia 🇷🇺, Rwanda 🇷🇼, Réunion 🇷🇪, Samoa 🇼🇸, San Marino 🇸🇲, Saudi Arabia 🇸🇦, Senegal 🇸🇳, Serbia 🇷🇸, Seychelles 🇸🇨, Sierra Leone 🇸🇱, Singapore 🇸🇬, Sint Maarten 🇸🇽, Slovakia 🇸🇰, Slovenia 🇸🇮, Solomon Islands 🇸🇧, Somalia 🇸🇴, South Africa 🇿🇦, South Georgia & South Sandwich Islands 🇬🇸, South Korea 🇰🇷, South Sudan 🇸🇸, Spain 🇪🇸, Sri Lanka 🇱🇰, St. Barthélemy 🇧🇱, St. Helena 🇸🇭, St. Kitts & Nevis 🇰🇳, St. Lucia 🇱🇨, St. Martin 🇲🇫, St. Pierre & Miquelon 🇵🇲, St. Vincent & Grenadines 🇻🇨, Sudan 🇸🇩, Suriname 🇸🇷, Svalbard & Jan Mayen 🇸🇯, Sweden 🇸🇪, Switzerland 🇨🇭, Syria 🇸🇾, São Tomé & Príncipe 🇸🇹, Taiwan 🇹🇼, Tajikistan 🇹🇯, Tanzania 🇹🇿, Thailand 🇹🇭, Timor-Leste 🇹🇱, Togo 🇹🇬, Tokelau 🇹🇰, Tonga 🇹🇴, Trinidad & Tobago 🇹🇹, Tunisia 🇹🇳, Turkey 🇹🇷, Turkmenistan 🇹🇲, Turks & Caicos Islands 🇹🇨, Tuvalu 🇹🇻, U.S. Virgin Islands 🇻🇮, Uganda 🇺🇬, Ukraine 🇺🇦, United Arab Emirates 🇦🇪, United Kingdom 🇬🇧, United States 🇺🇸, Uruguay 🇺🇾, Uzbekistan 🇺🇿, Vanuatu 🇻🇺, Vatican City 🇻🇦, Venezuela 🇻🇪, Vietnam 🇻🇳, Wallis & Futuna 🇼🇫, Western Sahara 🇪🇭, Yemen 🇾🇪, Zambia 🇿🇲, Zimbabwe 🇿🇼, Åland Islands 🇦🇽],[]>
[REQUEST 2024-06-07 18:50 | 995 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 18:50 | 995 | smartTrade] <201 CREATED Created,Comprador creado correctamente,[]>
[REQUEST 2024-06-07 18:50 | 9268 | smartTrade] GET /user/identifier=toni&password=hola
[RESPONSE 2024-06-07 18:50 | 9268 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.UsuarioFachada$1Response@49c5486b,[]>
[REQUEST 2024-06-07 18:50 | 8436 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 18:50 | 8436 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@579a1ecc, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@7644a5cb, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@11cef788, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@5f135bde, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@58f8528e],[]>
[REQUEST 2024-06-07 18:51 | 6913 | smartTrade] GET /producto/name=&image=false&oldMode=false
[RESPONSE 2024-06-07 18:51 | 6913 | smartTrade] <404 NOT_FOUND Not Found,Producto no encontrado,[]>
[REQUEST 2024-06-07 18:51 | 5683 | smartTrade] GET /producto/valoracion/productName=Bolso%20de%20Playa
[RESPONSE 2024-06-07 18:51 | 5683 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 18:51 | 9050 | smartTrade] GET /comprador/lista-deseos/identifier=toni
[RESPONSE 2024-06-07 18:51 | 9050 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@39f2beb9,[]>
[REQUEST 2024-06-07 18:51 | 4092 | smartTrade] GET /producto/name=Bolso%20de%20Playa&image=true&oldMode=true
[RESPONSE 2024-06-07 18:51 | 4092 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@6cff12cb,[]>
[REQUEST 2024-06-07 18:51 | 4455 | smartTrade] POST /comprador/carrito-compra/productName=Bolso%20de%20Playa&vendorName=Gabvine&userNickname=toni
[RESPONSE 2024-06-07 18:51 | 4455 | smartTrade] <200 OK OK,Producto insertado,[]>
[REQUEST 2024-06-07 18:51 | 7127 | smartTrade] GET /comprador/carrito-compra/identifier=toni
[RESPONSE 2024-06-07 18:51 | 7127 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.CarritoCompraFachada$1Carrito@6395c0c8,[]>
[REQUEST 2024-06-07 18:51 | 8285 | smartTrade] GET /producto/name=&image=false&oldMode=false
[RESPONSE 2024-06-07 18:51 | 8285 | smartTrade] <404 NOT_FOUND Not Found,Producto no encontrado,[]>
[REQUEST 2024-06-07 18:51 | 7884 | smartTrade] GET /producto/valoracion/productName=Bolso%20muy%20Cl%C3%A1sico
[RESPONSE 2024-06-07 18:51 | 7884 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 18:51 | 2107 | smartTrade] GET /comprador/lista-deseos/identifier=toni
[RESPONSE 2024-06-07 18:51 | 2107 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@6fdb2874,[]>
[REQUEST 2024-06-07 18:51 | 2115 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 18:51 | 2115 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@72d58386,[]>
[REQUEST 2024-06-07 18:51 | 3196 | smartTrade] POST /comprador/carrito-compra/productName=Bolso%20muy%20Cl%C3%A1sico&vendorName=Dynabox&userNickname=toni
[RESPONSE 2024-06-07 18:51 | 3196 | smartTrade] <200 OK OK,Producto insertado,[]>
[REQUEST 2024-06-07 18:51 | 6560 | smartTrade] GET /comprador/carrito-compra/identifier=toni
[RESPONSE 2024-06-07 18:51 | 6560 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.CarritoCompraFachada$1Carrito@dd1b2da,[]>
[REQUEST 2024-06-07 18:51 | 3832 | smartTrade] GET /producto/name=&image=false&oldMode=false
[RESPONSE 2024-06-07 18:51 | 3832 | smartTrade] <404 NOT_FOUND Not Found,Producto no encontrado,[]>
[REQUEST 2024-06-07 18:51 | 6583 | smartTrade] GET /producto/valoracion/productName=Camisa%20de%20Algod%C3%B3n
[RESPONSE 2024-06-07 18:51 | 6583 | smartTrade] <200 OK OK,4.0,[]>
[REQUEST 2024-06-07 18:51 | 3019 | smartTrade] GET /comprador/lista-deseos/identifier=toni
[RESPONSE 2024-06-07 18:51 | 3019 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@3f2ea458,[]>
[REQUEST 2024-06-07 18:51 | 1530 | smartTrade] GET /producto/name=Camisa%20de%20Algod%C3%B3n&image=true&oldMode=true
[RESPONSE 2024-06-07 18:51 | 1530 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@35e49cb3,[]>
[REQUEST 2024-06-07 18:51 | 2130 | smartTrade] POST /comprador/lista-deseos/productName=Camisa%20de%20Algod%C3%B3n&vendorName=Thoughtbridge&userNickname=toni
[RESPONSE 2024-06-07 18:51 | 2130 | smartTrade] <200 OK OK,Producto insertado,[]>
[REQUEST 2024-06-07 18:51 | 1100 | smartTrade] GET /comprador/lista-deseos/identifier=toni
[RESPONSE 2024-06-07 18:51 | 1100 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ListaDeDeseosFachada$1ListaDeseos@11bbc0a6,[]>
[REQUEST 2024-06-07 18:51 | 2639 | smartTrade] GET /producto/name=Camisa%20de%20Algod%C3%B3n&image=true&oldMode=true
[RESPONSE 2024-06-07 18:51 | 2639 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@754f75d3,[]>
